birth_date,borrower_gender,borrower_id,defaulters
2020-03-24,female,5852,0
2020-04-01,male,8092,0
2020-03-30,female,8469,0
2020-01-21,female,7651,0
2020-01-14,male,2962,0
2020-02-05,female,558,0
2020-03-17,male,6890,0
2020-03-08,female,1936,0
2020-02-09,female,3239,0
2020-01-28,female,9416,0
2020-02-22,female,8677,0
2020-01-31,female,8143,0
2020-01-23,female,4551,0
2020-02-08,female,3214,0
2020-03-29,female,8215,0
2020-02-09,male,4984,0
2020-01-02,female,9521,0
2020-03-23,male,4124,0
2020-01-09,female,1598,0
2020-01-02,female,1395,0
2020-01-30,male,9746,0
2020-01-06,male,7920,0
2020-02-20,male,8315,0
2020-01-15,female,5883,0
2020-03-13,female,7796,0
2020-02-03,male,8346,0
2020-03-25,male,7873,0
2020-02-02,female,3028,0
2020-01-18,female,599,0
2020-01-21,male,9350,0
2020-02-04,male,841,0
2020-03-29,female,6930,0
2020-01-02,female,4730,0
2020-03-25,male,811,0
2020-01-13,female,6655,0
2020-02-23,female,173,0
2020-03-30,female,6365,0
2020-01-28,female,6442,0
2020-02-23,male,8454,0
2020-04-01,female,584,0
2020-02-06,female,1603,0
2020-02-16,female,149,0
2020-03-10,female,6107,0
2020-02-19,male,4820,0
2020-02-10,female,3691,0
2020-03-18,female,552,0
2020-02-28,male,4538,0
2020-03-23,male,5118,0
2020-03-07,male,8654,0
2020-03-16,female,7981,0
2020-02-01,female,113,0
2020-02-05,female,7078,0
2020-02-19,female,3228,0
2020-01-14,male,3147,0
2020-03-07,male,7567,0
2020-02-03,female,9194,0
2020-03-01,female,5030,0
2020-03-25,male,6755,0
2020-01-08,female,8679,0
2020-02-21,male,8528,0
2020-02-08,female,2089,0
2020-03-10,male,3485,0
2020-02-06,male,6223,0
2020-03-29,female,8781,0
2020-03-28,male,9747,0
2020-01-06,male,5707,0
2020-01-25,male,7235,0
2020-03-27,female,6905,0
2020-01-21,female,3435,0
2020-01-20,female,2087,0
2020-01-27,male,6551,0
2020-02-13,male,9365,0
2020-02-18,female,2859,0
2020-02-25,female,289,0
2020-03-22,male,7992,0
2020-03-28,female,1390,0
2020-01-13,other,7497,0
2020-03-15,male,5562,0
2020-02-17,female,2409,0
2020-01-24,other,3333,0
2020-01-26,male,2565,0
2020-01-12,female,4335,0
2020-02-15,female,9809,0
2020-01-27,female,4930,0
2020-02-01,male,2563,0
2020-03-04,male,4702,0
2020-02-23,female,2730,0
2020-02-11,male,9087,0
2020-01-25,male,2439,0
2020-01-28,female,2542,0
2020-01-21,female,4532,0
2020-02-25,female,1315,0
2020-01-24,male,3401,0
2020-01-10,female,3829,0
2020-01-03,male,5596,0
2020-03-20,male,1054,0
2020-01-15,female,7542,0
2020-02-26,female,4240,0
2020-03-13,female,604,0
2020-03-27,male,7273,0
2020-03-17,male,7055,0
2020-02-03,male,2211,0
2020-01-16,female,1871,0
2020-03-29,male,8895,0
2020-03-16,female,5195,0
2020-02-16,female,9455,0
2020-03-23,female,2626,0
2020-02-11,male,2728,0
2020-03-17,male,3448,0
2020-01-10,male,9251,0
2020-03-08,female,6198,0
2020-02-25,female,1586,0
2020-01-29,male,213,0
2020-02-21,male,7926,0
2020-01-25,male,6383,0
2020-01-06,male,3910,0
2020-01-29,female,5802,0
2020-01-16,female,421,0
2020-01-30,female,6443,0
2020-02-10,male,8616,0
2020-01-14,male,6144,0
2020-01-13,male,5476,0
2020-02-03,female,8532,0
2020-01-22,male,1356,0
2020-03-15,male,5783,0
2020-01-07,male,5058,0
2020-03-26,female,8253,0
2020-02-13,male,87,0
2020-01-10,male,6985,0
2020-03-14,female,6900,0
2020-02-22,female,5282,0
2020-03-04,female,8397,0
2020-01-20,female,8429,0
2020-02-08,female,8149,0
2020-01-04,female,5805,0
2020-03-02,male,3808,0
2020-01-31,male,4743,0
2020-02-14,female,4026,0
2020-02-29,female,6106,0
2020-02-09,female,4947,0
2020-02-08,male,7845,0
2020-01-09,female,3494,1
2020-03-18,male,1098,0
2020-02-24,female,4715,0
2020-01-19,female,9638,0
2020-01-29,male,1846,0
2020-01-15,male,5228,0
2020-02-26,male,4379,0
2020-03-26,female,2131,0
2020-03-19,other,142,0
2020-01-07,male,7444,0
2020-03-19,male,2688,0
2020-03-30,male,267,0
2020-01-31,female,265,0
2020-01-14,female,6713,0
2020-01-13,male,5632,1
2020-02-28,male,6048,0
2020-03-23,female,914,0
2020-02-26,male,9527,0
2020-02-20,female,9148,0
2020-01-05,male,4657,0
2020-03-22,male,8136,0
2020-02-01,female,6700,0
2020-01-14,female,404,0
2020-02-26,male,4274,0
2020-03-13,male,5363,0
2020-01-04,female,3667,0
2020-01-27,male,8971,0
2020-01-18,female,2278,0
2020-01-26,male,2315,0
2020-03-26,male,4883,0
2020-04-01,female,8188,0
2020-01-22,male,709,0
2020-02-05,female,2261,0
2020-01-14,female,5888,0
2020-01-07,female,3287,0
2020-01-31,male,4983,0
2020-01-09,male,7289,0
2020-01-31,male,7760,0
2020-02-01,male,9825,0
2020-01-14,female,3261,0
2020-02-27,female,4753,0
2020-02-21,female,6260,0
2020-01-21,male,6088,0
2020-02-02,female,1167,0
2020-01-04,female,9931,0
2020-03-08,male,8509,0
2020-02-18,male,2890,0
2020-03-07,female,9003,0
2020-02-26,female,33,0
2020-03-29,female,7359,0
2020-02-02,male,5820,0
2020-03-13,female,4691,0
2020-02-05,male,4985,0
2020-02-19,female,4887,0
2020-03-08,male,3746,0
2020-01-05,male,4296,0
2020-03-28,female,4355,0
2020-03-30,female,7402,0
2020-03-19,female,5637,0
2020-01-31,male,651,0
2020-03-02,female,3467,0
2020-03-11,male,7232,0
2020-03-13,male,8258,0
2020-03-03,female,3477,0
2020-02-25,female,3103,0
2020-02-09,male,1994,0
2020-03-16,other,6744,0
2020-02-01,male,9876,0
2020-02-26,female,5067,0
2020-03-14,female,2066,0
2020-02-23,male,24,0
2020-03-23,female,1137,0
2020-02-16,male,2990,0
2020-02-16,female,5580,0
2020-02-21,male,6679,0
2020-02-18,female,619,0
2020-02-09,male,5977,0
2020-01-25,female,3447,0
2020-03-25,female,5654,0
2020-02-11,male,311,0
2020-01-24,female,6099,0
2020-02-19,female,5777,0
2020-03-26,female,6906,0
2020-02-23,male,3317,0
2020-03-25,male,2879,0
2020-03-02,male,3838,0
2020-02-11,male,5790,0
2020-03-20,male,3719,0
2020-03-08,female,7407,0
2020-02-04,male,8750,0
2020-02-09,female,4827,0
2020-03-04,female,9440,0
2020-01-29,male,5893,0
2020-02-23,female,5196,0
2020-02-10,male,6736,0
2020-03-08,female,3159,0
2020-02-12,female,6984,0
2020-03-16,male,7322,0
2020-02-14,female,9553,0
2020-02-16,male,3386,0
2020-02-03,male,934,0
2020-03-14,female,9042,0
2020-03-10,male,3378,0
2020-02-28,female,6567,0
2020-02-16,male,1174,0
2020-03-04,male,7020,0
2020-02-10,male,800,0
2020-03-16,female,1620,0
2020-01-26,female,4311,0
2020-02-18,female,5836,0
2020-03-15,male,7786,0
2020-03-09,female,1236,0
2020-02-29,other,3135,0
2020-02-03,female,4110,1
2020-02-18,male,578,0
2020-01-09,female,3517,0
2020-03-26,female,7695,0
2020-01-07,female,7097,0
2020-03-16,female,4486,0
2020-01-04,female,1785,0
2020-03-22,male,8301,0
2020-01-08,other,6721,0
2020-01-03,male,2037,0
2020-03-31,male,973,0
2020-01-12,male,497,0
2020-03-08,female,3195,0
2020-01-13,male,1428,0
2020-02-05,female,4199,0
2020-03-01,other,6062,0
2020-02-22,female,412,0
2020-01-31,male,3380,0
2020-03-03,female,9323,0
2020-03-15,female,379,0
2020-02-07,male,9911,0
2020-01-05,female,8886,0
2020-03-06,female,6270,0
2020-02-17,male,1376,0
2020-02-19,female,9495,0
2020-01-03,male,2186,0
2020-01-07,male,7986,0
2020-01-09,male,8680,0
2020-01-25,male,2961,0
2020-03-22,male,7843,0
2020-03-05,male,8410,0
2020-02-06,female,690,0
2020-01-14,female,8876,0
2020-03-23,male,1309,0
2020-01-17,female,8932,0
2020-02-12,female,3086,0
2020-01-09,female,850,0
2020-03-23,male,5551,1
2020-03-17,male,4846,0
2020-02-28,male,3320,0
2020-03-24,male,5215,0
2020-03-05,female,5850,0
2020-03-31,male,536,0
2020-03-04,female,5971,0
2020-03-21,female,210,0
2020-02-23,female,2348,0
2020-01-19,male,6190,0
2020-03-07,male,8513,0
2020-01-19,male,668,0
2020-02-21,male,3656,0
2020-04-01,female,1982,0
2020-01-02,male,6525,0
2020-01-16,male,9988,0
2020-03-31,male,9925,0
2020-02-03,male,7341,0
2020-01-01,male,8135,0
2020-03-04,female,2060,0
2020-01-28,female,9999,0
2020-02-03,female,8017,0
2020-02-15,female,5639,0
2020-03-01,female,8495,0
2020-01-20,female,6924,0
2020-01-14,female,9398,0
2020-03-07,female,9191,0
2020-01-06,female,3430,0
2020-03-03,male,5918,0
2020-01-16,male,808,0
2020-02-10,female,4458,0
2020-03-02,male,6618,0
2020-02-28,female,5454,0
2020-02-02,male,7022,0
2020-01-21,female,5837,0
2020-03-04,male,8339,0
2020-02-22,female,707,0
2020-02-12,male,8790,0
2020-03-02,other,8577,0
2020-03-12,female,8830,0
2020-01-16,female,9451,0
2020-03-01,female,4616,0
2020-03-22,female,2404,0
2020-02-08,female,3701,0
2020-01-20,female,5527,0
2020-02-07,male,2152,0
2020-03-13,female,1282,0
2020-02-17,male,4397,0
2020-02-13,female,8340,0
2020-03-12,female,1851,0
2020-03-10,female,4412,0
2020-03-13,male,9046,0
2020-03-30,female,6079,0
2020-02-07,male,3909,0
2020-03-22,female,8331,0
2020-03-31,male,1714,0
2020-03-24,male,2936,0
2020-01-17,female,6925,0
2020-02-08,male,8934,0
2020-01-21,female,5137,0
2020-03-07,male,185,0
2020-01-18,male,1035,0
2020-02-22,male,608,0
2020-02-15,female,3782,0
2020-02-24,male,2201,0
2020-01-02,female,4916,0
2020-02-15,female,9872,0
2020-02-16,female,1140,0
2020-03-01,other,8484,0
2020-03-06,male,9758,0
2020-02-01,male,2320,0
2020-03-23,female,3029,0
2020-02-28,female,2014,0
2020-01-16,male,9292,0
2020-03-05,female,7332,0
2020-01-08,male,7499,0
2020-02-26,male,8443,0
2020-03-20,male,5294,0
2020-03-28,female,5102,0
2020-02-09,male,4571,0
2020-02-09,female,886,0
2020-02-19,female,4555,0
2020-02-04,female,1132,0
2020-03-22,female,5561,0
2020-03-03,female,3993,0
2020-01-25,male,5792,0
2020-02-10,female,6001,0
2020-01-22,male,9572,0
2020-01-25,female,6849,0
2020-01-28,female,4419,0
2020-01-09,male,122,0
2020-02-14,female,6247,0
2020-02-27,male,52,1
2020-01-10,female,3051,0
2020-01-23,male,892,0
2020-03-09,male,1847,0
2020-01-05,male,6248,0
2020-02-28,female,4267,0
2020-02-05,male,4058,0
2020-03-15,female,6413,0
2020-01-07,male,2903,0
2020-02-16,male,3238,0
2020-02-09,female,1097,0
2020-01-17,male,7152,0
2020-01-31,male,1831,0
2020-01-03,female,1451,0
2020-02-15,male,1017,0
2020-02-06,female,7852,0
2020-01-10,other,7369,0
2020-01-29,female,5371,0
2020-03-21,female,2941,0
2020-02-11,female,7015,0
2020-02-06,male,3539,0
2020-03-09,male,4145,0
2020-01-22,female,1908,0
2020-03-24,male,5016,0
2020-01-29,other,5314,1
2020-01-22,female,7136,0
2020-03-19,female,1719,0
2020-01-23,male,8890,0
2020-02-28,female,2434,0
2020-01-03,female,3208,0
2020-02-02,male,4958,0
2020-03-20,male,4658,0
2020-01-09,female,4220,0
2020-02-05,male,4399,0
2020-03-03,female,3006,0
2020-03-26,male,6408,0
2020-01-10,female,2906,0
2020-03-20,male,1793,0
2020-02-22,other,7031,0
2020-01-22,female,7154,0
2020-01-19,male,9281,0
2020-02-26,female,5569,0
2020-02-01,female,9881,0
2020-03-08,female,8476,0
2020-02-11,male,2170,0
2020-01-03,female,7879,0
2020-03-25,male,3170,0
2020-02-24,male,3345,0
2020-03-23,female,7120,0
2020-03-22,male,1533,0
2020-01-24,female,1094,0
2020-01-16,male,1320,0
2020-01-17,female,2745,0
2020-01-06,female,9333,0
2020-01-21,male,1759,0
2020-01-25,female,4675,0
2020-02-26,male,5497,0
2020-02-20,other,9093,0
2020-03-07,male,1774,0
2020-03-11,male,5126,0
2020-01-19,male,4398,0
2020-01-21,female,3883,0
2020-03-27,male,6448,0
2020-01-07,female,845,0
2020-01-26,male,3339,0
2020-01-22,female,2040,0
2020-03-07,male,5771,0
2020-01-04,male,6577,0
2020-03-08,female,810,0
2020-01-08,male,1382,0
2020-03-27,male,1712,0
2020-01-10,female,4084,0
2020-03-09,female,8585,0
2020-01-27,male,9617,0
2020-01-03,male,8965,0
2020-02-28,female,333,0
2020-02-27,male,7075,0
2020-02-17,other,4208,0
2020-03-17,female,8769,0
2020-02-08,male,2748,0
2020-02-13,female,4108,0
2020-01-31,female,3104,0
2020-02-28,female,4295,0
2020-02-20,male,1912,0
2020-03-29,male,3062,0
2020-02-23,female,4280,0
2020-03-22,female,7303,0
2020-03-01,male,3495,0
2020-01-04,female,6533,0
2020-02-24,female,3156,0
2020-02-15,female,3790,0
2020-03-07,female,8698,0
2020-02-13,male,7082,0
2020-02-08,other,9196,0
2020-01-16,female,7473,0
2020-03-17,male,7201,0
2020-01-20,female,8714,0
2020-02-26,female,5824,0
2020-03-02,male,1813,0
2020-01-01,female,4964,0
2020-01-25,male,1482,0
2020-01-19,female,444,0
2020-03-16,male,2148,0
2020-01-27,male,4493,0
2020-03-14,female,5772,0
2020-03-16,male,9797,0
2020-01-16,female,3594,0
2020-03-20,female,8348,0
2020-01-09,other,4088,0
2020-01-10,female,5828,0
2020-03-06,male,1470,0
2020-02-16,male,5869,0
2020-01-22,male,1200,0
2020-02-29,female,8296,0
2020-03-31,female,9353,0
2020-01-12,female,9243,0
2020-03-04,male,3666,0
2020-01-07,female,9387,0
2020-01-13,male,6284,0
2020-02-27,female,8555,0
2020-03-25,female,9815,0
2020-02-03,female,6889,0
2020-01-13,female,8313,0
2020-03-31,female,7506,0
2020-01-10,male,2041,0
2020-03-25,male,6827,0
2020-01-25,male,5153,0
2020-02-25,female,7724,0
2020-03-17,female,6244,0
2020-03-04,female,5003,0
2020-02-11,female,2605,0
2020-03-21,male,2000,0
2020-02-13,male,5832,0
2020-01-04,female,7681,0
2020-03-27,female,8125,0
2020-02-03,male,4660,0
2020-01-26,male,4630,0
2020-01-17,male,1149,0
2020-01-18,female,2889,0
2020-01-15,male,9086,0
2020-01-31,male,8842,0
2020-01-31,female,2771,0
2020-02-05,male,3152,0
2020-01-15,female,493,0
2020-02-16,male,5466,0
2020-02-17,male,2588,0
2020-01-04,female,5919,0
2020-02-11,female,3513,0
2020-02-16,female,9599,0
2020-03-09,female,5318,0
2020-01-18,female,4224,0
2020-01-07,female,6982,0
2020-01-09,female,3406,0
2020-02-20,male,3201,0
2020-01-07,male,5334,0
2020-02-05,male,411,0
2020-02-12,female,3872,0
2020-02-25,female,7266,0
2020-02-29,female,8326,0
2020-03-03,female,748,0
2020-03-06,male,313,0
2020-03-19,male,6747,0
2020-03-16,male,3153,0
2020-02-24,male,3629,0
2020-01-31,female,6199,0
2020-03-12,female,8070,0
2020-01-23,male,397,0
2020-02-08,female,6832,0
2020-03-03,female,9139,0
2020-02-04,male,6188,0
2020-02-20,female,3700,0
2020-01-27,male,5969,0
2020-03-15,female,8353,0
2020-02-11,male,2442,0
2020-03-02,male,8264,1
2020-01-29,male,2966,0
2020-01-11,male,9035,0
2020-02-21,male,5068,0
2020-02-08,female,2455,0
2020-02-13,female,169,0
2020-02-29,female,4332,0
2020-01-21,other,6225,0
2020-02-04,male,6053,0
2020-02-20,female,1902,0
2020-03-29,female,9756,0
2020-01-08,male,6283,0
2020-01-28,female,6152,0
2020-01-22,other,8122,0
2020-02-09,female,1794,1
2020-02-05,male,6167,0
2020-01-12,male,2437,0
2020-02-08,male,9347,0
2020-02-14,male,7613,0
2020-01-22,male,6297,0
2020-02-21,female,453,0
2020-01-13,male,1317,0
2020-03-12,male,1434,0
2020-01-11,male,2009,0
2020-03-25,female,9401,0
2020-02-05,male,2811,0
2020-03-30,male,9110,0
2020-01-13,male,1014,0
2020-03-12,male,1789,0
2020-01-13,female,5131,0
2020-01-09,female,8660,0
2020-01-04,female,7372,0
2020-03-22,male,3624,0
2020-01-14,male,949,0
2020-03-16,female,9888,0
2020-02-22,male,6431,0
2020-01-13,male,7057,0
2020-01-27,male,7539,0
2020-01-17,male,6683,0
2020-03-16,male,1564,0
2020-02-01,male,9407,0
2020-03-03,female,5991,0
2020-01-23,female,5257,0
2020-03-04,male,1157,0
2020-01-28,male,8073,0
2020-02-26,male,8913,0
2020-01-29,female,6780,0
2020-03-14,female,6468,0
2020-02-14,female,8726,0
2020-02-28,female,2611,0
2020-03-03,male,7143,0
2020-03-24,male,8994,0
2020-03-01,male,6800,0
2020-01-05,female,8259,0
2020-02-05,male,8048,0
2020-02-13,male,7274,0
2020-03-27,male,739,0
2020-02-11,female,7601,0
2020-01-15,male,9376,0
2020-03-05,male,9032,0
2020-01-11,male,6220,0
2020-03-01,male,5429,0
2020-02-11,female,3115,0
2020-03-26,male,5500,1
2020-03-13,male,4269,0
2020-02-02,male,7458,0
2020-01-08,male,2686,0
2020-01-02,female,3680,0
2020-02-16,female,848,0
2020-02-13,male,27,0
2020-01-03,male,8272,0
2020-02-05,male,9920,0
2020-03-31,female,8792,0
2020-03-14,male,9231,0
2020-01-01,female,7328,0
2020-02-20,male,9817,0
2020-03-31,female,4488,0
2020-02-19,female,4950,0
2020-03-19,male,5625,0
2020-03-29,female,7045,0
2020-01-29,female,3801,0
2020-02-08,male,8418,0
2020-03-24,male,364,0
2020-03-17,female,8838,0
2020-01-02,male,2162,0
2020-03-19,female,9482,0
2020-02-25,female,5635,0
2020-02-13,other,1481,0
2020-01-12,male,6963,0
2020-03-02,male,807,0
2020-02-24,male,734,0
2020-02-02,male,6876,0
2020-03-23,female,7816,0
2020-02-18,other,9129,0
2020-03-24,male,9396,0
2020-01-16,male,6214,0
2020-03-09,male,7070,0
2020-02-02,female,6083,0
2020-02-04,female,3361,0
2020-03-22,female,5594,0
2020-02-15,female,4021,0
2020-01-08,male,6539,0
2020-01-17,male,606,0
2020-03-17,female,74,0
2020-04-01,female,7856,0
2020-02-14,female,9970,0
2020-02-17,female,6583,0
2020-03-20,female,1697,0
2020-01-28,male,6132,0
2020-03-01,male,8004,0
2020-03-16,female,3855,0
2020-02-13,female,9506,0
2020-03-04,female,9166,0
2020-03-20,female,8008,0
2020-01-05,male,647,0
2020-01-07,male,1334,0
2020-02-27,male,136,0
2020-02-10,male,2428,0
2020-01-27,male,6212,0
2020-02-16,female,597,0
2020-03-31,female,7454,0
2020-01-30,male,9607,0
2020-03-26,female,4305,0
2020-01-04,female,9932,0
2020-03-27,other,3852,0
2020-02-24,female,6812,0
2020-01-29,female,4156,0
2020-03-24,female,7944,0
2020-01-07,male,8657,0
2020-03-09,female,4592,0
2020-02-03,female,6530,0
2020-02-08,other,3496,0
2020-04-01,female,6801,0
2020-01-12,male,4504,0
2020-02-09,female,8811,0
2020-03-21,male,1953,0
2020-03-31,male,3449,0
2020-03-02,male,94,0
2020-01-13,male,2917,0
2020-02-05,male,5817,0
2020-02-02,female,9942,0
2020-01-04,male,5649,0
2020-02-11,male,3423,0
2020-01-05,male,3611,0
2020-02-06,male,4326,0
2020-01-11,male,7206,0
2020-02-20,male,6229,0
2020-02-22,male,9122,0
2020-03-16,female,5326,0
2020-01-02,female,2079,0
2020-02-08,male,2308,0
2020-03-05,male,9241,0
2020-03-23,male,6166,0
2020-03-30,female,8305,0
2020-01-24,female,6239,0
2020-01-27,female,2619,0
2020-01-31,male,7799,0
2020-01-18,male,6130,0
2020-03-29,female,6642,0
2020-01-12,male,2661,0
2020-03-11,male,5970,0
2020-01-15,other,3654,0
2020-02-03,male,374,0
2020-02-22,female,7551,0
2020-02-20,female,5018,0
2020-01-19,male,6411,0
2020-01-28,female,1783,0
2020-02-22,male,1867,0
2020-01-12,female,4038,0
2020-03-26,female,4061,0
2020-01-03,male,4407,0
2020-02-17,female,1788,0
2020-03-15,other,2921,0
2020-01-24,male,7465,0
2020-02-27,male,7840,0
2020-03-12,male,6519,0
2020-03-08,female,8379,0
2020-02-05,male,222,0
2020-03-01,male,7802,0
2020-01-04,female,2312,0
2020-01-26,male,5407,0
2020-01-01,female,2560,0
2020-01-06,male,1118,0
2020-03-02,female,4681,0
2020-01-31,female,2219,0
2020-02-29,male,1633,0
2020-02-12,male,1314,0
2020-03-09,male,6545,0
2020-01-24,male,6049,0
2020-03-11,male,9509,0
2020-02-01,female,659,0
2020-03-12,female,5993,0
2020-02-28,female,4037,0
2020-01-25,male,5806,0
2020-04-01,female,9085,0
2020-02-26,male,6071,0
2020-03-20,female,3394,0
2020-02-22,male,9328,0
2020-03-05,female,6732,0
2020-03-06,male,2010,0
2020-03-14,other,8113,0
2020-01-05,female,4044,0
2020-03-22,male,3928,0
2020-01-03,female,7847,0
2020-03-12,female,9763,0
2020-03-14,female,1295,0
2020-03-31,male,146,0
2020-02-04,female,9284,0
2020-03-17,male,4376,0
2020-02-16,male,2935,0
2020-03-25,female,4237,0
2020-02-26,female,5721,0
2020-02-20,other,1841,0
2020-01-15,male,7544,0
2020-03-29,male,4765,0
2020-02-23,male,5053,0
2020-02-04,male,6154,0
2020-01-31,female,2190,0
2020-01-13,male,9581,0
2020-03-30,female,4264,0
2020-03-31,male,2245,0
2020-02-14,female,154,0
2020-03-09,female,9552,0
2020-02-23,male,1330,0
2020-02-14,female,2582,0
2020-02-23,female,931,0
2020-03-11,female,9084,0
2020-02-04,female,1365,0
2020-03-19,female,6155,0
2020-01-17,female,5565,0
2020-01-16,male,4576,0
2020-01-22,male,2043,0
2020-03-30,male,3267,0
2020-03-18,male,8507,0
2020-02-23,male,1715,0
2020-02-04,female,6268,0
2020-03-05,female,3683,0
2020-01-14,female,3498,0
2020-01-26,male,835,0
2020-03-28,female,4789,0
2020-03-26,male,541,0
2020-01-24,female,4567,0
2020-01-15,female,2670,0
2020-02-10,male,8090,0
2020-01-31,female,8567,0
2020-03-18,female,1607,1
2020-03-12,male,8829,0
2020-02-23,male,2988,0
2020-03-27,male,6612,0
2020-01-08,female,829,0
2020-04-01,male,1880,0
2020-02-10,female,9176,0
2020-01-09,male,2369,0
2020-03-27,female,1852,0
2020-01-15,female,588,0
2020-02-11,female,1737,0
2020-01-22,male,9425,0
2020-03-04,male,4045,0
2020-01-03,male,843,0
2020-01-10,male,2325,0
2020-03-18,male,1052,0
2020-02-03,female,6501,0
2020-01-24,male,7578,0
2020-03-15,male,4072,0
2020-02-15,female,3663,0
2020-02-10,female,5390,0
2020-01-07,male,5392,0
2020-01-09,male,3937,0
2020-01-30,male,2946,0
2020-02-05,female,9473,0
2020-02-25,male,6366,0
2020-02-09,female,1010,0
2020-01-05,male,6682,0
2020-01-02,female,9699,0
2020-03-18,male,771,0
2020-03-29,male,615,0
2020-02-19,male,2470,0
2020-01-01,male,6506,0
2020-03-23,female,5998,0
2020-01-16,female,1414,0
2020-03-24,male,8341,0
2020-03-02,male,6110,0
2020-02-05,female,4668,0
2020-01-31,male,7838,0
2020-02-24,female,4697,0
2020-03-06,female,217,0
2020-01-13,other,2505,0
2020-01-19,male,4453,0
2020-02-28,female,4907,0
2020-01-05,female,6057,0
2020-02-19,male,2700,0
2020-02-18,male,9301,0
2020-03-13,male,5147,0
2020-02-21,female,5277,0
2020-02-10,female,5263,0
2020-03-21,male,5464,0
2020-01-20,female,6416,0
2020-01-20,female,7414,0
2020-03-29,female,7494,0
2020-01-10,male,9339,0
2020-01-27,female,8089,0
2020-03-08,male,7829,0
2020-03-03,male,7615,0
2020-02-06,female,4159,0
2020-03-25,female,6657,0
2020-03-03,male,9882,0
2020-02-02,male,167,0
2020-01-18,male,6440,0
2020-03-27,female,5376,0
2020-03-01,male,3476,0
2020-01-25,male,8491,0
2020-02-08,other,2002,0
2020-01-06,female,5515,0
2020-01-04,female,4089,0
2020-02-06,female,4284,0
2020-03-22,female,1832,0
2020-01-03,male,6579,0
2020-03-18,female,7305,0
2020-03-01,other,836,0
2020-02-01,male,2862,0
2020-01-16,female,705,0
2020-03-16,female,194,0
2020-03-10,female,4359,0
2020-02-06,female,8111,0
2020-01-14,male,1944,0
2020-03-16,female,4746,0
2020-01-18,female,7718,0
2020-02-10,male,1634,0
2020-01-26,male,9092,0
2020-01-05,female,253,0
2020-03-10,female,3551,0
2020-02-27,female,912,0
2020-01-10,female,8853,0
2020-01-23,male,7904,0
2020-01-21,female,4191,0
2020-02-16,female,4196,0
2020-01-27,male,2236,0
2020-02-22,male,6301,0
2020-03-14,male,7060,0
2020-01-27,female,6450,0
2020-01-17,male,4327,0
2020-03-10,female,8600,0
2020-03-09,female,4559,0
2020-03-12,male,6483,0
2020-02-24,male,8503,0
2020-01-06,male,1893,0
2020-01-16,male,5762,0
2020-01-18,male,3987,1
2020-02-07,female,9186,0
2020-01-14,male,534,0
2020-01-18,female,9115,0
2020-03-03,female,6064,0
2020-01-15,male,2795,0
2020-03-23,female,9539,0
2020-03-06,male,2108,0
2020-03-18,female,3460,0
2020-02-23,female,8903,0
2020-01-22,female,5234,0
2020-01-02,male,1641,0
2020-03-14,male,510,0
2020-01-04,female,958,0
2020-02-07,male,2782,0
2020-01-15,male,73,0
2020-01-01,male,9483,0
2020-01-27,female,8744,0
2020-03-05,female,5651,0
2020-01-02,female,153,0
2020-03-03,female,4469,0
2020-03-01,female,1754,0
2020-03-23,female,1360,0
2020-02-13,male,8775,0
2020-02-17,male,4557,0
2020-03-25,male,1960,0
2020-01-28,male,9819,0
2020-02-27,male,6164,0
2020-01-15,female,4920,0
2020-01-19,male,3191,0
2020-01-17,female,9259,0
2020-03-28,male,8417,0
2020-01-02,male,1676,0
2020-02-20,female,2676,0
2020-02-05,male,8788,0
2020-02-15,male,5345,0
2020-03-06,female,5455,0
2020-03-27,female,3938,0
2020-01-02,male,7391,0
2020-01-15,male,4166,0
2020-03-31,male,3858,0
2020-03-10,female,5062,0
2020-03-31,other,7565,0
2020-02-22,male,5929,0
2020-01-31,male,8167,0
2020-01-05,male,4966,0
2020-02-27,female,5816,0
2020-03-10,female,4602,0
2020-03-02,female,8550,0
2020-02-17,male,4162,0
2020-01-08,female,7583,0
2020-03-10,female,882,0
2020-01-13,female,1997,0
2020-02-13,male,3606,0
2020-01-06,female,1120,0
2020-03-09,female,7044,0
2020-03-16,male,1106,0
2020-03-04,male,5170,0
2020-03-08,female,2515,0
2020-03-02,female,3886,0
2020-03-01,other,248,0
2020-02-20,female,1755,0
2020-03-09,female,4678,0
2020-01-18,female,1669,0
2020-03-03,male,5164,0
2020-02-08,male,1721,0
2020-03-30,female,6858,0
2020-01-11,male,4205,0
2020-01-23,male,6227,0
2020-02-09,female,7523,0
2020-01-30,female,9224,0
2020-01-31,female,8848,0
2020-03-01,male,8538,0
2020-01-13,female,2975,0
2020-01-13,female,9838,0
2020-03-27,male,2042,0
2020-02-17,female,5063,0
2020-01-11,female,8589,0
2020-01-25,female,2235,0
2020-01-13,other,6061,0
2020-03-10,male,533,0
2020-03-26,male,5699,0
2020-02-07,female,9123,0
2020-03-24,male,5633,0
2020-01-06,female,3785,0
2020-01-20,male,1798,0
2020-03-30,male,7396,0
2020-02-01,male,7971,0
2020-03-28,male,1411,0
2020-03-10,female,564,0
2020-02-01,female,8941,0
2020-03-08,female,9390,0
2020-02-07,male,3312,0
2020-01-27,male,8200,0
2020-03-29,male,8960,0
2020-03-11,female,3869,0
2020-03-06,male,9779,0
2020-03-23,female,8626,0
2020-02-10,male,8126,0
2020-02-24,male,9255,0
2020-02-21,male,8241,0
