birth_date,borrower_gender,borrower_id,defaulters
2020-02-23,male,1069,0
2020-02-13,female,1070,0
2020-03-04,male,1071,0
2020-02-10,male,1072,0
2020-01-19,female,1073,0
2020-03-09,male,1074,0
2020-01-19,male,1075,0
2020-01-18,female,1076,0
2020-01-11,male,1077,0
2020-02-19,male,1078,0
2020-02-13,male,1079,0
2020-03-24,male,1080,0
2020-03-17,male,1081,0
2020-03-14,male,1082,0
2020-02-22,male,1083,0
2020-02-21,female,1084,0
2020-03-03,female,1085,1
2020-01-15,female,1086,0
2020-02-15,male,1087,0
2020-02-09,other,1088,0
2020-02-01,male,1089,0
2020-02-05,male,1090,0
2020-02-19,male,1091,0
2020-01-07,female,1092,0
2020-03-15,male,1093,0
2020-01-02,female,1094,0
2020-01-22,male,1095,0
2020-03-25,male,1096,0
2020-01-24,other,1097,0
2020-02-20,male,1098,0
2020-02-04,female,1099,0
2020-02-28,male,1100,0
2020-03-24,male,1101,0
2020-03-03,male,1102,0
2020-01-27,male,1103,0
2020-02-11,female,1104,0
2020-01-31,male,1105,0
2020-03-15,female,1106,0
2020-02-29,female,1107,0
2020-02-20,female,1108,0
2020-01-20,female,1109,0
2020-02-13,female,1110,0
2020-02-29,female,1111,0
2020-02-10,female,1112,0
2020-01-16,female,1113,0
2020-03-05,male,1114,0
2020-02-12,male,1115,0
2020-03-07,female,1116,0
2020-01-05,female,1117,0
2020-03-21,male,1118,0
2020-03-16,male,1119,0
2020-03-27,male,1120,0
2020-01-10,male,1121,0
2020-03-08,male,1122,0
2020-01-04,female,1123,0
2020-02-09,male,1124,0
2020-03-25,female,1125,0
2020-02-23,male,1126,0
2020-02-11,male,1127,0
2020-01-28,female,1128,0
2020-04-01,female,1129,0
2020-02-14,female,1130,0
2020-01-24,female,1131,0
2020-03-14,male,1132,0
2020-03-27,female,1133,0
2020-02-09,male,1134,0
2020-01-22,female,1135,0
2020-03-22,female,1136,0
2020-01-23,female,1137,0
2020-01-06,male,1138,0
2020-02-27,male,1139,0
2020-02-24,male,1140,0
2020-01-14,male,1141,0
2020-02-24,female,1142,0
2020-03-01,female,1143,0
2020-01-19,male,1144,0
2020-01-08,male,1145,0
2020-03-01,male,1146,0
2020-02-24,other,1147,0
2020-03-21,female,1148,0
2020-01-24,other,1149,0
2020-01-09,male,1150,0
2020-03-26,other,1151,0
2020-03-28,female,1152,0
2020-02-23,female,1153,0
2020-03-06,female,1154,0
2020-01-03,female,1155,0
2020-01-24,female,1156,0
2020-01-05,female,1157,0
2020-01-15,female,1158,0
2020-02-06,male,1159,0
2020-03-12,female,1160,0
2020-02-22,female,1161,0
2020-01-24,female,1162,0
2020-03-04,female,1163,0
2020-02-21,male,1164,0
2020-02-08,female,1165,0
2020-02-02,female,1166,0
2020-01-19,male,1167,0
2020-01-23,female,1168,0
2020-02-15,male,1169,0
2020-02-09,male,1170,0
2020-01-17,male,1171,0
2020-01-01,female,1172,1
2020-01-02,male,1173,0
2020-03-12,female,1174,0
2020-02-03,female,1175,0
2020-02-12,female,1176,0
2020-01-24,female,1177,0
2020-01-13,female,1178,0
2020-03-16,male,1179,0
2020-01-11,male,1180,0
2020-03-05,male,1181,0
2020-02-05,male,1182,0
2020-02-18,female,1183,0
2020-03-14,male,1184,0
2020-03-22,female,1185,0
2020-01-12,male,1186,0
2020-03-05,female,1187,0
2020-03-24,male,1188,0
2020-03-31,male,1189,0
2020-01-03,male,1190,0
2020-02-22,male,1191,0
2020-01-21,male,1192,0
2020-03-27,female,1193,0
2020-02-14,male,1194,0
2020-01-14,male,1195,0
2020-01-04,male,1196,0
2020-01-15,female,1197,0
2020-02-22,male,1198,0
2020-01-27,male,1199,0
2020-01-16,male,1200,0
2020-02-25,female,1201,0
2020-02-15,male,1202,0
2020-03-31,male,1203,0
2020-03-20,male,1204,0
2020-01-16,female,1205,0
2020-01-06,female,1206,0
2020-03-28,female,1207,0
2020-01-23,male,1208,0
2020-02-24,female,1209,0
2020-03-21,male,1210,1
2020-02-20,female,1211,0
2020-01-24,male,1212,0
2020-03-09,female,1213,0
2020-02-26,female,1214,0
2020-01-03,female,1215,0
2020-02-23,male,1216,0
2020-02-16,male,1217,0
2020-01-10,male,1218,0
2020-02-27,female,1219,0
2020-02-17,female,1220,0
2020-02-25,female,1221,0
2020-03-27,female,1222,0
2020-02-04,female,1223,0
2020-01-09,male,1224,0
2020-03-03,male,1225,0
2020-02-10,female,1226,0
2020-01-14,male,1227,0
2020-01-02,female,1228,0
2020-02-18,male,1229,1
2020-02-12,female,1230,0
2020-02-22,female,1231,0
2020-03-28,male,1232,0
2020-03-01,female,1233,0
2020-03-20,female,1234,0
2020-01-10,male,1235,0
2020-03-20,male,1236,0
2020-02-21,male,1237,0
2020-01-22,male,1238,0
2020-02-27,male,1239,0
2020-02-04,female,1240,0
2020-02-01,male,1241,0
2020-01-25,female,1242,0
2020-03-26,female,1243,0
2020-03-17,female,1244,0
2020-01-28,female,1245,0
2020-02-07,female,1246,0
2020-02-14,male,1247,0
2020-01-11,male,1248,0
2020-03-20,male,1249,0
2020-03-15,female,1250,0
2020-03-06,female,1251,0
2020-01-01,male,1252,0
2020-02-25,male,1253,0
2020-03-02,female,1254,0
2020-01-21,male,1255,0
2020-03-18,female,1256,0
2020-02-04,female,1257,0
2020-01-03,male,1258,0
2020-02-15,female,1259,0
2020-03-26,female,1260,0
2020-01-04,male,1261,0
2020-02-20,male,1262,0
2020-02-22,female,1263,0
2020-01-28,male,1264,0
2020-02-12,female,1265,0
2020-02-13,female,1266,0
2020-03-31,female,1267,0
2020-01-24,male,1268,0
2020-02-07,male,1269,0
2020-03-27,male,1270,0
2020-01-23,female,1271,0
2020-01-11,male,1272,0
2020-01-30,male,1273,0
2020-03-19,female,1274,0
2020-03-16,female,1275,0
2020-01-15,male,1276,0
2020-02-21,female,1277,0
2020-02-22,male,1278,0
2020-01-30,male,1279,0
2020-02-25,female,1280,0
2020-03-08,male,1281,0
2020-02-02,female,1282,0
2020-02-26,female,1283,0
2020-03-21,female,1284,0
2020-02-28,female,1285,0
2020-03-15,female,1286,0
2020-01-22,male,1287,0
2020-04-01,male,1288,0
2020-01-09,male,1289,0
2020-03-18,male,1290,0
2020-01-18,female,1291,0
2020-01-13,other,1292,0
2020-01-30,male,1293,0
2020-03-11,female,1294,0
2020-02-21,female,1295,0
2020-03-19,male,1296,0
2020-02-03,female,1297,0
2020-03-17,female,1298,0
2020-01-16,male,1299,0
2020-03-20,female,1300,0
2020-01-14,female,1301,0
2020-02-18,male,1302,0
2020-03-19,male,1303,0
2020-03-02,male,1304,0
2020-01-18,male,1305,0
2020-03-28,female,1306,0
2020-01-18,male,1307,0
2020-03-12,male,1308,0
2020-03-31,male,1309,1
2020-01-24,female,1310,0
2020-01-22,female,1311,0
2020-02-12,female,1312,0
2020-02-24,male,1313,0
2020-02-29,female,1314,0
2020-01-12,male,1315,0
2020-03-04,male,1316,0
2020-01-20,male,1317,0
2020-04-01,male,1318,1
2020-03-21,female,1319,0
2020-02-22,female,1320,0
2020-02-24,female,1321,0
2020-03-31,female,1322,0
2020-02-03,male,1323,0
2020-01-17,male,1324,0
2020-01-01,female,1325,0
2020-02-21,male,1326,0
2020-03-05,male,1327,0
2020-03-26,female,1328,0
2020-01-21,male,1329,0
2020-02-24,male,1330,0
2020-02-27,female,1331,0
2020-01-05,female,1332,0
2020-02-03,male,1333,0
2020-02-05,male,1334,0
2020-01-08,male,1335,0
2020-02-29,male,1336,0
2020-02-15,male,1337,0
2020-03-26,male,1338,0
2020-03-09,female,1339,0
2020-03-22,male,1340,0
2020-01-03,female,1341,0
2020-03-27,female,1342,0
2020-03-28,female,1343,0
2020-01-21,male,1344,0
2020-02-03,male,1345,0
2020-03-04,male,1346,0
2020-01-19,male,1347,0
2020-03-31,female,1348,0
2020-02-10,female,1349,0
2020-03-12,female,1350,0
2020-03-26,male,1351,0
2020-01-21,female,1352,0
2020-01-17,male,1353,0
2020-03-28,female,1354,0
2020-01-02,female,1355,0
2020-01-15,female,1356,0
2020-01-22,female,1357,0
2020-01-06,female,1358,0
2020-01-16,male,1359,0
2020-01-31,male,1360,0
2020-03-12,male,1361,0
2020-03-06,male,1362,0
2020-01-20,female,1363,0
2020-03-12,male,1364,0
2020-01-06,male,1365,0
2020-03-18,male,1366,0
2020-01-28,female,1367,0
2020-03-22,female,1368,0
2020-02-20,male,1369,0
2020-01-08,female,1370,0
2020-02-17,female,1371,0
2020-04-01,female,1372,0
2020-01-31,male,1373,0
2020-03-28,female,1374,0
2020-03-22,female,1375,0
2020-02-07,male,1376,1
2020-02-04,male,1377,0
2020-03-13,other,1378,0
2020-03-21,male,1379,0
2020-03-17,male,1380,0
2020-02-13,female,1381,0
2020-01-26,other,1382,0
2020-01-05,male,1383,0
2020-03-05,male,1384,0
2020-01-17,female,1385,0
2020-03-22,male,1386,0
2020-02-10,female,1387,0
2020-02-11,male,1388,0
2020-01-26,male,1389,0
2020-02-02,male,1390,0
2020-01-12,male,1391,0
2020-03-01,male,1392,0
2020-02-26,male,1393,0
2020-03-12,male,1394,1
2020-01-29,female,1395,0
2020-03-03,male,1396,0
2020-02-23,other,1397,0
2020-02-06,female,1398,1
2020-03-20,male,1399,0
2020-02-09,male,1400,0
2020-03-11,male,1401,0
2020-01-05,male,1402,0
2020-04-01,female,1403,0
2020-01-14,male,1404,0
2020-01-05,female,1405,0
2020-01-28,female,1406,0
2020-03-15,female,1407,0
2020-02-16,male,1408,0
2020-03-23,other,1409,0
2020-02-23,male,1410,0
2020-01-11,female,1411,0
2020-02-23,male,1412,1
2020-04-01,female,1413,0
2020-01-31,male,1414,0
2020-02-05,male,1415,0
2020-02-22,female,1416,0
2020-01-06,male,1417,0
2020-01-17,female,1418,0
2020-02-26,male,1419,0
2020-03-20,female,1420,0
2020-03-27,male,1421,1
2020-03-01,female,1422,0
2020-03-06,female,1423,0
2020-03-27,female,1424,0
2020-03-09,male,1425,0
2020-01-28,male,1426,0
2020-01-02,female,1427,0
2020-01-23,male,1428,0
2020-02-19,male,1429,0
2020-03-29,female,1430,0
2020-01-09,male,1431,0
2020-02-25,male,1432,0
2020-03-18,male,1433,0
2020-03-31,male,1434,0
2020-03-25,male,1435,0
2020-03-22,male,1436,0
2020-02-01,male,1437,0
2020-03-06,male,1438,0
2020-03-25,female,1439,0
2020-02-01,male,1440,0
2020-02-12,male,1441,0
2020-03-31,male,1442,0
2020-02-04,female,1443,0
2020-02-18,female,1444,0
2020-03-09,female,1445,0
2020-02-28,male,1446,1
2020-02-28,female,1447,0
2020-01-25,female,1448,0
2020-03-11,female,1449,0
2020-01-15,female,1450,0
2020-03-28,female,1451,0
2020-02-08,male,1452,0
2020-01-29,female,1453,0
2020-02-21,male,1454,0
2020-01-10,male,1455,0
2020-01-03,female,1456,0
2020-03-18,male,1457,0
2020-03-01,male,1458,0
2020-03-28,male,1459,0
2020-02-13,female,1460,0
2020-01-03,female,1461,0
2020-03-30,female,1462,0
2020-03-09,female,1463,0
2020-02-20,male,1464,0
2020-02-11,male,1465,0
2020-03-20,female,1466,0
2020-03-19,female,1467,0
2020-01-31,male,1468,0
2020-03-19,male,1469,0
2020-03-01,female,1470,0
2020-03-01,male,1471,0
2020-03-19,female,1472,0
2020-01-06,female,1473,0
2020-02-13,female,1474,0
2020-03-11,female,1475,0
2020-03-09,female,1476,0
2020-01-29,female,1477,0
2020-03-25,female,1478,0
2020-01-05,male,1479,0
2020-01-08,male,1480,0
2020-01-09,female,1481,0
2020-01-01,female,1482,0
2020-03-11,female,1483,0
2020-01-01,male,1484,0
2020-02-27,female,1485,0
2020-03-22,female,1486,0
2020-01-23,male,1487,0
2020-02-05,male,1488,0
2020-01-31,male,1489,0
2020-03-18,male,1490,0
2020-02-15,female,1491,0
2020-03-25,other,1492,0
2020-02-14,female,1493,0
2020-03-18,female,1494,0
2020-03-17,male,1495,0
2020-03-12,female,1496,0
2020-02-28,female,1497,0
2020-03-30,female,1498,0
2020-02-26,male,1499,0
2020-01-26,female,1500,0
2020-03-21,male,1501,0
2020-01-03,female,1502,0
2020-01-26,male,1503,0
2020-03-16,male,1504,0
2020-03-31,male,1505,0
2020-02-23,male,1506,0
2020-03-18,female,1507,0
2020-01-03,male,1508,0
2020-01-16,male,1509,0
2020-03-05,female,1510,0
2020-02-09,female,1511,0
2020-02-08,female,1512,0
2020-03-07,female,1513,0
2020-02-04,male,1514,0
2020-02-04,male,1515,0
2020-03-18,female,1516,0
2020-03-19,male,1517,0
2020-02-10,male,1518,0
2020-03-28,male,1519,0
2020-03-01,female,1520,0
2020-01-12,female,1521,0
2020-01-02,male,1522,0
2020-03-08,female,1523,0
2020-01-09,male,1524,0
2020-03-16,female,1525,0
2020-03-04,male,1526,0
2020-02-22,female,1527,0
2020-03-19,male,1528,0
2020-01-20,male,1529,0
2020-01-12,female,1530,0
2020-02-11,female,1531,0
2020-01-31,female,1532,0
2020-03-03,other,1533,0
2020-01-10,male,1534,0
2020-01-26,female,1535,0
2020-02-15,female,1536,0
2020-01-11,male,1537,0
2020-01-16,male,1538,0
2020-03-06,female,1539,0
2020-02-25,female,1540,0
2020-02-25,male,1541,0
2020-02-11,female,1542,0
2020-02-11,male,1543,0
2020-03-22,female,1544,0
2020-01-04,female,1545,0
2020-03-23,other,1546,0
2020-02-14,other,1547,0
2020-02-13,female,1548,0
2020-03-11,male,1549,0
2020-01-31,male,1550,0
2020-02-03,male,1551,0
2020-03-27,female,1552,0
2020-03-15,male,1553,0
2020-03-16,male,1554,0
2020-01-04,female,1555,0
2020-01-28,female,1556,0
2020-03-28,female,1557,0
2020-03-14,female,1558,0
2020-03-06,male,1559,0
2020-03-16,female,1560,0
2020-03-20,female,1561,0
2020-02-09,male,1562,0
2020-02-06,female,1563,0
2020-02-06,female,1564,0
2020-01-12,male,1565,0
2020-03-27,female,1566,0
2020-02-01,male,1567,0
2020-02-18,female,1568,0
2020-01-01,male,1569,0
2020-02-04,male,1570,0
2020-03-10,male,1571,0
2020-01-05,other,1572,0
2020-03-19,female,1573,0
2020-01-18,male,1574,0
2020-02-11,female,1575,0
2020-02-29,female,1576,0
2020-02-23,female,1577,0
2020-02-16,male,1578,0
2020-01-29,male,1579,0
2020-03-07,male,1580,0
2020-02-03,other,1581,0
2020-03-09,male,1582,0
2020-03-01,female,1583,0
2020-03-04,other,1584,0
2020-01-01,male,1585,0
2020-02-15,male,1586,0
2020-03-29,male,1587,0
2020-03-31,male,1588,0
2020-03-29,female,1589,0
2020-01-24,female,1590,0
2020-01-17,male,1591,1
2020-03-01,other,1592,0
2020-03-23,female,1593,0
2020-01-30,female,1594,0
2020-02-16,female,1595,0
2020-01-08,female,1596,0
2020-02-21,female,1597,0
2020-02-18,male,1598,0
2020-03-28,female,1599,0
2020-02-18,female,1600,0
2020-03-09,male,1601,0
2020-02-16,female,1602,0
2020-02-14,female,1603,0
2020-02-02,male,1604,0
2020-03-14,female,1605,0
2020-02-27,male,1606,0
2020-02-01,female,1607,0
2020-03-11,female,1608,0
2020-03-15,female,1609,0
2020-03-03,female,1610,0
2020-01-26,male,1611,0
2020-02-16,male,1612,0
2020-01-12,male,1613,0
2020-01-08,male,1614,0
2020-02-18,female,1615,0
2020-03-05,female,1616,0
2020-02-19,female,1617,0
2020-03-06,female,1618,0
2020-03-29,female,1619,0
2020-03-01,male,1620,0
2020-01-10,female,1621,0
2020-01-19,female,1622,0
2020-01-23,male,1623,0
2020-01-02,female,1624,0
2020-02-27,male,1625,0
2020-02-13,female,1626,0
2020-01-10,female,1627,0
2020-02-12,female,1628,0
2020-01-06,female,1629,0
2020-02-11,male,1630,0
2020-02-17,male,1631,0
2020-01-16,female,1632,0
2020-01-11,female,1633,0
2020-03-22,female,1634,0
2020-01-23,male,1635,0
2020-01-29,male,1636,0
2020-03-20,female,1637,0
2020-02-15,female,1638,0
2020-01-10,female,1639,0
2020-01-21,female,1640,0
2020-02-04,male,1641,0
2020-03-06,male,1642,0
2020-02-28,female,1643,0
2020-03-04,male,1644,0
2020-03-22,male,1645,0
2020-03-18,female,1646,0
2020-02-06,male,1647,0
2020-04-01,female,1648,0
2020-02-11,male,1649,0
2020-03-31,female,1650,0
2020-02-16,male,1651,0
2020-01-28,female,1652,0
2020-01-01,female,1653,0
2020-03-09,female,1654,0
2020-01-06,female,1655,0
2020-01-12,male,1656,0
2020-02-24,male,1657,0
2020-02-16,female,1658,0
2020-02-16,female,1659,0
2020-01-24,female,1660,0
2020-02-04,male,1661,0
2020-03-19,female,1662,0
2020-02-14,male,1663,0
2020-01-14,female,1664,0
2020-01-29,male,1665,0
2020-01-17,male,1666,0
2020-01-30,female,1667,0
2020-03-29,male,1668,0
2020-02-11,male,1669,1
2020-02-16,male,1670,0
2020-03-12,female,1671,0
2020-01-06,male,1672,0
2020-01-23,female,1673,0
2020-02-17,male,1674,0
2020-03-07,female,1675,0
2020-02-22,female,1676,0
2020-04-01,female,1677,0
2020-02-05,female,1678,0
2020-02-02,other,1679,0
2020-02-27,male,1680,0
2020-02-01,female,1681,0
2020-01-29,female,1682,0
2020-03-06,female,1683,0
2020-03-23,female,1684,1
2020-01-17,male,1685,0
2020-01-11,female,1686,0
2020-02-11,female,1687,0
2020-01-03,male,1688,1
2020-03-16,other,1689,0
2020-03-11,female,1690,0
2020-02-22,male,1691,0
2020-01-03,male,1692,0
2020-01-18,male,1693,0
2020-01-31,female,1694,0
2020-02-13,male,1695,0
2020-03-20,male,1696,0
2020-03-11,female,1697,0
2020-02-09,male,1698,0
2020-01-27,male,1699,0
2020-01-28,female,1700,0
2020-01-27,male,1701,0
2020-01-13,female,1702,0
2020-02-03,female,1703,0
2020-03-10,male,1704,0
2020-03-11,male,1705,0
2020-01-02,male,1706,0
2020-02-04,male,1707,0
2020-01-16,other,1708,0
2020-03-14,male,1709,0
2020-01-30,female,1710,0
2020-03-21,male,1711,0
2020-02-06,female,1712,0
2020-01-19,male,1713,0
2020-02-13,male,1714,0
2020-02-13,male,1715,0
2020-02-22,female,1716,0
2020-03-25,female,1717,0
2020-02-15,male,1718,0
2020-01-30,female,1719,0
2020-03-16,female,1720,0
2020-03-17,female,1721,0
2020-02-17,female,1722,0
2020-01-22,female,1723,0
2020-01-17,male,1724,0
2020-02-28,female,1725,0
2020-01-30,other,1726,0
2020-01-11,male,1727,0
2020-01-05,other,1728,0
2020-02-10,female,1729,0
2020-03-24,female,1730,0
2020-02-07,male,1731,0
2020-03-04,male,1732,0
2020-01-22,female,1733,0
2020-03-16,female,1734,0
2020-03-10,male,1735,0
2020-01-27,female,1736,0
2020-02-13,female,1737,0
2020-01-13,female,1738,0
2020-03-10,female,1739,0
2020-03-26,female,1740,0
2020-04-01,female,1741,0
2020-01-03,male,1742,0
2020-02-24,female,1743,0
2020-02-24,female,1744,0
2020-01-03,female,1745,0
2020-03-07,female,1746,0
2020-03-09,male,1747,0
2020-01-02,male,1748,0
2020-02-18,female,1749,0
2020-01-21,male,1750,0
2020-03-28,female,1751,0
2020-03-07,male,1752,0
2020-03-21,female,1753,0
2020-03-26,male,1754,0
2020-03-14,female,1755,0
2020-01-22,male,1756,0
2020-03-12,male,1757,0
2020-03-22,female,1758,0
2020-02-22,male,1759,0
2020-03-18,male,1760,0
2020-01-09,male,1761,0
2020-03-06,female,1762,0
2020-01-25,other,1763,0
2020-03-21,female,1764,0
2020-01-13,male,1765,0
2020-03-31,male,1766,0
2020-02-26,male,1767,0
2020-03-30,male,1768,0
2020-02-15,female,1769,0
2020-01-24,female,1770,0
2020-02-28,male,1771,0
2020-02-15,female,1772,0
2020-01-01,female,1773,0
2020-02-07,female,1774,0
2020-02-15,female,1775,0
2020-03-07,male,1776,0
2020-01-10,male,1777,0
2020-02-26,female,1778,0
2020-01-26,male,1779,0
2020-02-09,female,1780,0
2020-03-22,other,1781,0
2020-02-19,male,1782,0
2020-01-28,male,1783,0
2020-01-12,female,1784,0
2020-03-07,female,1785,0
2020-03-19,male,1786,0
2020-02-01,female,1787,0
2020-02-21,female,1788,0
2020-01-12,female,1789,0
2020-02-19,male,1790,0
2020-02-16,male,1791,0
2020-03-29,other,1792,0
2020-03-17,female,1793,0
2020-01-27,male,1794,0
2020-02-10,female,1795,0
2020-01-10,other,1796,0
2020-02-20,female,1797,0
2020-03-24,female,1798,0
2020-01-07,male,1799,0
2020-03-06,female,1800,0
2020-01-14,female,1801,0
2020-04-01,female,1802,0
2020-01-29,male,1803,0
2020-02-11,male,1804,0
2020-03-10,male,1805,0
2020-03-20,male,1806,0
2020-03-19,female,1807,0
2020-03-13,male,1808,0
2020-02-09,female,1809,0
2020-03-25,male,1810,0
2020-02-10,female,1811,0
2020-01-05,female,1812,0
2020-01-05,female,1813,0
2020-02-10,female,1814,0
2020-01-15,male,1815,0
2020-02-21,male,1816,0
2020-03-10,female,1817,0
2020-01-06,female,1818,0
2020-01-22,male,1819,0
2020-02-03,male,1820,0
2020-03-23,male,1821,0
2020-03-09,male,1822,0
2020-02-19,female,1823,0
2020-01-12,female,1824,0
2020-02-29,female,1825,0
2020-01-27,male,1826,0
2020-01-20,other,1827,0
2020-03-14,male,1828,0
2020-03-06,male,1829,0
2020-02-22,female,1830,0
2020-02-13,female,1831,0
2020-03-27,female,1832,0
2020-04-01,female,1833,0
2020-03-12,female,1834,0
2020-01-18,male,1835,0
2020-01-02,male,1836,0
2020-03-23,female,1837,0
2020-03-28,female,1838,0
2020-01-15,female,1839,0
2020-02-23,male,1840,0
2020-02-08,male,1841,0
2020-03-20,male,1842,0
2020-03-11,female,1843,0
2020-01-10,male,1844,0
2020-03-16,female,1845,0
2020-01-14,male,1846,0
2020-01-12,male,1847,0
2020-03-05,male,1848,0
2020-02-06,female,1849,0
2020-02-17,male,1850,0
2020-02-12,male,1851,0
2020-02-09,male,1852,0
2020-01-15,female,1853,0
2020-02-11,male,1854,0
2020-01-11,male,1855,0
2020-03-24,female,1856,0
2020-01-03,female,1857,0
2020-03-29,male,1858,0
2020-02-07,male,1859,0
2020-01-05,female,1860,0
2020-02-05,female,1861,0
2020-03-28,male,1862,0
2020-03-23,female,1863,0
2020-02-20,male,1864,0
2020-01-13,female,1865,0
2020-03-23,male,1866,0
2020-01-14,male,1867,0
2020-03-01,female,1868,0
2020-03-26,male,1869,0
2020-02-29,female,1870,0
2020-03-08,male,1871,0
2020-01-13,female,1872,0
2020-01-09,female,1873,0
2020-03-09,male,1874,0
2020-02-12,female,1875,0
2020-03-14,female,1876,0
2020-02-22,female,1877,0
2020-03-20,female,1878,0
2020-03-02,female,1879,0
2020-01-07,male,1880,0
2020-03-02,male,1881,0
2020-02-11,female,1882,0
2020-01-01,male,1883,0
2020-03-23,male,1884,0
2020-02-10,female,1885,0
2020-03-11,male,1886,0
2020-01-19,female,1887,0
2020-02-13,female,1888,0
2020-02-27,female,1889,0
2020-04-01,female,1890,0
2020-02-25,male,1891,0
2020-02-04,female,1892,0
2020-02-05,female,1893,0
2020-02-09,male,1894,0
2020-02-23,male,1895,0
2020-02-05,male,1896,0
2020-03-27,female,1897,0
2020-02-12,male,1898,0
2020-03-21,male,1899,0
2020-01-22,female,1900,0
2020-01-02,male,1901,0
2020-01-04,other,1902,0
2020-03-17,female,1903,0
2020-03-14,female,1904,0
2020-01-22,female,1905,0
2020-03-21,female,1906,0
2020-02-10,other,1907,0
2020-01-25,male,1908,0
2020-03-18,male,1909,0
2020-02-03,female,1910,0
2020-02-26,female,1911,0
2020-03-19,male,1912,0
2020-01-08,female,1913,0
2020-01-28,female,1914,0
2020-01-13,female,1915,0
2020-01-08,female,1916,0
2020-01-10,male,1917,0
2020-03-24,female,1918,0
2020-03-22,female,1919,0
2020-01-19,male,1920,0
2020-02-10,female,1921,0
2020-03-03,female,1922,0
2020-01-11,female,1923,0
2020-01-20,female,1924,0
2020-02-06,male,1925,0
2020-03-06,male,1926,0
2020-02-04,male,1927,0
2020-01-08,female,1928,0
2020-03-07,male,1929,0
2020-01-19,male,1930,0
2020-01-19,female,1931,0
2020-01-26,male,1932,0
2020-01-17,male,1933,0
2020-03-09,male,1934,0
2020-02-20,female,1935,0
2020-03-16,female,1936,0
2020-03-26,female,1937,0
2020-03-24,female,1938,0
2020-02-14,female,1939,0
2020-02-01,male,1940,0
2020-02-13,other,1941,0
2020-01-16,other,1942,0
2020-01-21,female,1943,0
2020-03-02,male,1944,0
2020-01-11,male,1945,0
2020-03-03,other,1946,0
2020-03-21,female,1947,0
2020-01-18,female,1948,0
2020-02-01,female,1949,0
2020-01-14,other,1950,0
2020-02-29,female,1951,0
2020-03-04,male,1952,0
2020-03-30,male,1953,0
2020-03-13,female,1954,0
2020-02-04,female,1955,0
2020-02-21,female,1956,0
2020-02-12,female,1957,0
2020-01-06,female,1958,0
2020-02-15,female,1959,0
2020-03-16,female,1960,0
2020-03-10,female,1961,0
2020-02-05,male,1962,0
2020-01-14,male,1963,0
2020-02-29,female,1964,0
2020-02-24,male,1965,0
2020-03-16,female,1966,0
2020-02-04,female,1967,0
2020-01-25,male,1968,0
2020-03-21,female,1969,0
2020-03-15,male,1970,0
2020-02-29,female,1971,0
2020-03-19,female,1972,0
2020-01-10,male,1973,0
2020-02-04,female,1974,0
2020-03-10,female,1975,0
2020-01-12,female,1976,0
2020-01-31,female,1977,0
2020-01-24,female,1978,0
2020-03-09,male,1979,0
2020-02-02,female,1980,0
2020-02-10,male,1981,0
2020-01-27,male,1982,0
2020-03-08,male,1983,0
2020-01-06,female,1984,0
2020-02-12,male,1985,0
2020-03-01,female,1986,0
2020-01-26,female,1987,0
2020-03-21,female,1988,0
2020-01-23,male,1989,0
2020-03-29,female,1990,0
2020-02-20,male,1991,0
2020-03-16,male,1992,0
2020-02-14,female,1993,0
2020-03-02,male,1994,0
2020-01-05,female,1995,0
2020-03-03,female,1996,0
2020-01-05,male,1997,0
2020-02-10,female,1998,0
2020-03-12,female,1999,0
2020-03-20,female,2000,0
2020-02-20,female,2001,0
2020-01-23,female,2002,0
2020-03-19,male,2003,0
2020-03-28,female,2004,0
2020-03-20,male,2005,0
2020-03-09,male,2006,0
2020-01-22,male,2007,0
2020-01-14,male,2008,0
2020-01-05,female,2009,0
2020-02-15,male,2010,0
2020-02-06,female,2011,0
2020-01-23,female,2012,0
2020-03-13,female,2013,0
2020-02-11,female,2014,0
2020-02-13,female,2015,0
2020-02-08,male,2016,0
2020-01-06,male,2017,0
2020-01-20,male,2018,0
2020-03-28,female,2019,0
2020-03-12,female,2020,0
2020-02-01,male,2021,0
2020-02-10,male,2022,0
2020-01-24,female,2023,0
2020-01-20,female,2024,0
2020-03-30,male,2025,0
2020-02-23,male,2026,0
2020-01-31,female,2027,0
2020-02-28,female,2028,0
2020-02-06,female,2029,0
2020-02-27,male,2030,0
2020-01-06,male,2031,0
2020-02-06,male,2032,0
2020-02-03,male,2033,0
2020-03-19,male,2034,0
2020-03-05,female,2035,0
2020-03-26,male,2036,0
2020-03-27,female,2037,0
2020-01-27,female,2038,0
2020-03-02,male,2039,0
2020-01-13,female,2040,0
2020-03-25,female,2041,0
2020-03-25,male,2042,0
2020-01-23,other,2043,0
2020-02-22,male,2044,0
2020-02-25,male,2045,0
2020-03-07,male,2046,0
2020-03-30,female,2047,0
2020-03-13,other,2048,0
2020-01-18,male,2049,0
2020-03-12,male,2050,0
2020-01-21,male,2051,0
2020-02-16,female,2052,0
2020-03-22,male,2053,0
2020-01-10,male,2054,0
2020-03-20,male,2055,0
2020-02-19,female,2056,0
2020-02-12,female,2057,0
2020-02-27,female,2058,0
2020-01-27,male,2059,0
2020-02-15,female,2060,0
2020-03-25,male,2061,0
2020-01-10,female,2062,0
2020-03-12,female,2063,0
2020-01-15,female,2064,0
2020-01-19,male,2065,0
2020-01-02,male,2066,0
